lesson,Annales,CCB asclepia,Created time,Dernière MAJ,Expiration,ID,Illustrations,Interface,Items,LiSA,QI Frites,Questions codées,Questions partageant même connaissances,Rang,Relecteur,Rédacteur,Similaires,Status,Transféré,Vignette RS,books,is_free,knowledges,sources,title
clinique_intox_cannabis,QI_Q118 (https://www.notion.so/QI_Q118-74859bb9e49849faa9f42744f28691cd?pvs=21),,"March 5, 2023 3:51 PM",,,1088,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/1088/change/,N78,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_modalit%C3%A9s_du_diagnostic_d%27un_syndrome_d%27intoxication_chronique_OIC-078-08-A,,QI_Q118,,A,"Guillaume ",Louise,,Publiée,Terminé,Pas de vignette,PSY (https://www.notion.so/PSY-ef2a135d3a4c486e812ea75f3d9a4aa5?pvs=21),0,N078N08 (https://www.notion.so/N078N08-a702071b104942bf8198377899561109?pvs=21),,"Manifestations cliniques de l’intoxication au cannabis "
migraine_avf_nevralgie,"QI_Q90 (https://www.notion.so/QI_Q90-33252b2e68ea460e8582caa8ac1efbb5?pvs=21), QI_Q111 (https://www.notion.so/QI_Q111-731d3edab982498a86ea7bbc69ec45fb?pvs=21), QI_Q9 (https://www.notion.so/QI_Q9-73476780941c41f286629804672536a7?pvs=21), UC2-QI_Q27 (https://www.notion.so/UC2-QI_Q27-c5d844d20c0345b8a9e0e2f6c48731b9?pvs=21), QI_Q5 (https://www.notion.so/QI_Q5-e8208ca10fbf4587b391b471144e75f0?pvs=21), QI_Q83 (https://www.notion.so/QI_Q83-f5ace28208114d539da97ef379548945?pvs=21), DP16_Q6 (https://www.notion.so/DP16_Q6-f8fba249e26d4a63a9149effffcc80a0?pvs=21), UC2-QI_Q23 (https://www.notion.so/UC2-QI_Q23-889d9798a6a440acac1753e4807048d6?pvs=21), UC3-QI_Q24 (https://www.notion.so/UC3-QI_Q24-14993572c53040c9969bbccf981e473b?pvs=21), UC3-QI_Q55 (https://www.notion.so/UC3-QI_Q55-a689042b0c8f4c768007151dd31ab336?pvs=21), UC1-DP17_Q1 (https://www.notion.so/UC1-DP17_Q1-1239ed05ab6b80ac84e3e8460b585aed?pvs=21), UC1-DP17_Q2 (https://www.notion.so/UC1-DP17_Q2-1239ed05ab6b807fab35ec9c59d4ebc3?pvs=21), UC1-DP17_Q3 (https://www.notion.so/UC1-DP17_Q3-1239ed05ab6b80ad9e85f89dcc21143e?pvs=21), UC3-QI_Q30 (https://www.notion.so/UC3-QI_Q30-2a59ed05ab6b8034baa1ee4e5b6aad8f?pvs=21)",UC2-KFP7_Q1 (https://www.notion.so/UC2-KFP7_Q1-1af9ed05ab6b802ab44df4b726973e72?pvs=21),"March 5, 2023 3:51 PM",,,935,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/935/change/,N100,https://livret.uness.fr/lisa/2026/%C3%89noncer_les_principales_causes_de_c%C3%A9phal%C3%A9e_chronique_(%C3%A9pisodique_ou_quotidienne)_et_les_caract%C3%A9ristiques_cliniques_propres_%C3%A0_chacune_OIC-100-04-B,QI_Q657 (https://www.notion.so/QI_Q657-b788af6c74bc481f919b0276fa5f2b63?pvs=21),"QI_Q90,QI_Q111,QI_Q9,UC2-QI_Q27,QI_Q5,QI_Q83,DP16_Q6,UC2-QI_Q23,UC3-QI_Q24,UC3-QI_Q55,UC1-DP17_Q1,UC1-DP17_Q2,UC1-DP17_Q3,UC3-QI_Q30",,B,Antoine D,Louise,"https://www.notion.so/1ce9ed05ab6b80a3aa4efc83604f68bb,https://www.notion.so/1ce9ed05ab6b807fab1dd61736bfb02b,https://www.notion.so/1ce9ed05ab6b807fab1dd61736bfb02b,https://www.notion.so/2a59ed05ab6b80f7ab79db3172f0956c,https://www.notion.so/1ce9ed05ab6b8033a4abc82a798b6771,https://www.notion.so/1ce9ed05ab6b80a3aa4efc83604f68bb,https://www.notion.so/2a59ed05ab6b80f7ab79db3172f0956c,https://www.notion.so/1e29ed05ab6b8090adf5d2afefc6b219,https://www.notion.so/1ce9ed05ab6b807fab1dd61736bfb02b,https://www.notion.so/2a59ed05ab6b80f7ab79db3172f0956c",Publiée,Terminé,Pas de vignette,NEU (https://www.notion.so/NEU-9bcfc12415c6451d93ac2feabe6c356e?pvs=21),0,N100N04 (https://www.notion.so/N100N04-9f738584f59b40b791b263e842edf7b5?pvs=21),,"Distinguer migraine, algie vasculaire de la face et névralgie essentielle du trijumeau"
responsabilite_civile_administrative,"DP12_Q12 (https://www.notion.so/DP12_Q12-3c971bfd4842463d96faa0e6b57e273d?pvs=21), QI_Q11 (https://www.notion.so/QI_Q11-488dc78e65864b009e98634ca92f09b8?pvs=21), UC2-QI_Q44 (https://www.notion.so/UC2-QI_Q44-705ce619ba3e4431a02470c6d49dcf66?pvs=21), QI_Q48 (https://www.notion.so/QI_Q48-d5983a0b073c4e7e958ebb81329affe5?pvs=21), DP10_Q15 (https://www.notion.so/DP10_Q15-ec1f8ccc43a4482dba51062ce47709ef?pvs=21), UC2-KFP5_Q3 (https://www.notion.so/UC2-KFP5_Q3-2a59ed05ab6b80afb9b7d880f3d3c402?pvs=21)",,"March 5, 2023 3:51 PM",,,1140,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/1140/change/,"N5,N5","https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_la_d%C3%A9finition_de_la_responsabilit%C3%A9_civile_OIC-005-03-A,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_la_d%C3%A9finition_de_la_responsabilit%C3%A9_administrative_OIC-005-04-A",,"DP12_Q12,QI_Q11,UC2-QI_Q44,QI_Q48,DP10_Q15,UC2-KFP5_Q3",https://www.notion.so/705ce619ba3e4431a02470c6d49dcf66,"A,A",Denis,Louise,"https://www.notion.so/2a59ed05ab6b80f0b63cf37c556df205,https://www.notion.so/2a59ed05ab6b80f0b63cf37c556df205,https://www.notion.so/2a59ed05ab6b80f0b63cf37c556df205",Publiée,Terminé,Pas de vignette,"MLT_L (https://www.notion.so/MLT_L-3b4409680d0e46f493a28acd02621e05?pvs=21), SPU_SPU (https://www.notion.so/SPU_SPU-c6389188e0b841268ede395b2f9e106b?pvs=21)",0,"N005N03 (https://www.notion.so/N005N03-25906ca701864342bc6fef29b85a5faa?pvs=21), N005N04 (https://www.notion.so/N005N04-c2e361d3b34d4bbaa88624def36bfb38?pvs=21)",,Responsabilité civile et administrative
imagerie_chc,"QI_Q98 (https://www.notion.so/QI_Q98-507ca18bb20843009e3901926e2f23d3?pvs=21), QI_Q74 (https://www.notion.so/QI_Q74-abb04bc81a4d40ca914fa33abb6b48d4?pvs=21), DP17_Q13 (https://www.notion.so/DP17_Q13-af6272c1fa6649138e8222061f335e18?pvs=21), UC3-DP11_Q8 (https://www.notion.so/UC3-DP11_Q8-2a59ed05ab6b807ca2ffc94e478ec7f8?pvs=21)",UC2-DP51_Q2 (https://www.notion.so/UC2-DP51_Q2-4d24f6dcc408474b9bf6f630ab780351?pvs=21),"March 5, 2023 3:51 PM",,,455,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/455/change/,N304,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_la_strat%C3%A9gie_d%27exploration_en_imagerie_devant_une_tumeur_du_foie_OIC-304-05-B,,"QI_Q98,QI_Q74,DP17_Q13,UC3-DP11_Q8","https://www.notion.so/072caceb30d846e8ab921a3d03a2051c, https://www.notion.so/507ca18bb20843009e3901926e2f23d3, https://www.notion.so/abb04bc81a4d40ca914fa33abb6b48d4, https://www.notion.so/af6272c1fa6649138e8222061f335e18",B,,Hugo Vilmin,"https://www.notion.so/1ce9ed05ab6b80d1b750c262cd1d8bca,https://www.notion.so/1ce9ed05ab6b80d1b750c262cd1d8bca,https://www.notion.so/1ce9ed05ab6b8018a92ce32d732ea1f5",Publiée,Terminé,Pas de vignette,"ONC (https://www.notion.so/ONC-6b8ef9eef2604c1db839015a29d2d780?pvs=21), HGE (https://www.notion.so/HGE-1919b6f7cd214ce182d463189ac67f00?pvs=21), CVD (https://www.notion.so/CVD-c21f3ce5df994a788b75c28a6dda07a6?pvs=21)",1,N304N05 (https://www.notion.so/N304N05-9d5964ce86c9408d88affe96e2348f8f?pvs=21),,Imagerie du carcinome hépatocellulaire
appariement,,,"March 5, 2023 3:51 PM",,,39,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/39/change/,N20,"
https://livret.uness.fr/lisa/2026/Connaissances_de_base_sur_les_sources_d%27erreur_et_les_biais_OIC-020-26-A
",,,"https://www.notion.so/1239ed05ab6b80288867fd07a66847a6, https://www.notion.so/1239ed05ab6b809c8c79db7ff1d27f4e, https://www.notion.so/381dff2135094f2faafc2aec4c49c77f",A,,Paul,,Publiée,Terminé,Pas de vignette,"LCA (https://www.notion.so/LCA-8ad93473ea2e4a008b38669bdba1b74c?pvs=21), LCA12 (https://www.notion.so/LCA12-ece02a51e77545af99c1ec554b616b3b?pvs=21), SPU_LCA (https://www.notion.so/SPU_LCA-3eb292e5a5f2481ea47ce5da79a6c9a4?pvs=21)",0,N020N26 (https://www.notion.so/N020N26-0384d98c06284636b7a34c0be3f72913?pvs=21),,Appariement en épidémiologie analytique
aag_gestes_invasifs,"DP2_Q15 (https://www.notion.so/DP2_Q15-3a2f8709c394401bb1458a4074608bd2?pvs=21), DP8_Q8 (https://www.notion.so/DP8_Q8-9e0ec0abb6cc4169b64e8ad076f5d407?pvs=21), UC2-DP54_Q2 (https://www.notion.so/UC2-DP54_Q2-b905dc11c08942be86cd84fae25b8231?pvs=21), DP15_Q1 (https://www.notion.so/DP15_Q1-cf6a89b2b3bf4d3d8ffb0b8047ad7df6?pvs=21)",,"March 5, 2023 3:51 PM",,,492,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/492/change/,"N330,N322","https://livret.uness.fr/lisa/2026/Anti-agr%C3%A9gants_plaquettaires_:_conna%C3%AEtre_les_m%C3%A9canismes_d%27action,_indications,_effets_secondaires_interactions_m%C3%A9dicamenteuses,_modalit%C3%A9s_de_surveillance_et_principales_causes_d%27%C3%A9chec_OIC-330-06-A,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_principes_de_gestion_pluridisciplinaire_des_traitements_avant_une_intervention_ou_une_anesth%C3%A9sie_OIC-322-11-A",,"DP2_Q15,DP8_Q8,UC2-DP54_Q2,DP15_Q1","https://www.notion.so/baa6004e22b04b0ab300587045f29fdf,https://www.notion.so/0a1d92f64a8844e0abdc03a33d607d18, https://www.notion.so/3a2f8709c394401bb1458a4074608bd2, https://www.notion.so/4c431fc4dacf417f90c757af2ffd3174, https://www.notion.so/b0d92c43df1f45658e347e27b30b78b8, https://www.notion.so/bfacda0fe367463aa035cf50acc085f6","A,A",,"Hugo Vilmin, Mustafa Habib",https://www.notion.so/1ce9ed05ab6b80bfb9ddcc3a0271edb9,Publiée,Image à insérer,Pas de vignette,TPT (https://www.notion.so/TPT-57ff030465c14170ae6610c5011306b8?pvs=21),0,"N330N06 (https://www.notion.so/N330N06-cbdb7742d2d541f0af067a280d1dbfa7?pvs=21), N322N11 (https://www.notion.so/N322N11-832e921c5ec44d16beb7e8e542fbdd3a?pvs=21)",,Antiagrégants plaquettaires et gestes invasifs
imagerie_urgence_abdo,"UC1-QI_Q35 (https://www.notion.so/UC1-QI_Q35-172a3cd04d884ca1934b63040a2fe222?pvs=21), DP7_Q5 (https://www.notion.so/DP7_Q5-21b532f27b0443e481660db83fdc1ee6?pvs=21), QI_Q109 (https://www.notion.so/QI_Q109-3657583a03ec4015b031def68ab93c0e?pvs=21), DP8_Q4 (https://www.notion.so/DP8_Q4-83202ae5b83a47e3b93c4d4874e56153?pvs=21), QI_Q76 (https://www.notion.so/QI_Q76-b9e0a11a8fc943c9a1a214ae4bc19873?pvs=21), UC3-QI_Q2 (https://www.notion.so/UC3-QI_Q2-f957f27e392042bca3cc698060983c46?pvs=21), UC2-DP12_Q4 (https://www.notion.so/UC2-DP12_Q4-29983d28bf1b4f96ad055d3cea408a59?pvs=21), UC3-KFP23_Q2 (https://www.notion.so/UC3-KFP23_Q2-2a59ed05ab6b80ab9f52e3992c0639dd?pvs=21), UC2-KFP27_Q1 (https://www.notion.so/UC2-KFP27_Q1-2a59ed05ab6b80dd90e4f0fad993ddb4?pvs=21), UC3-DP7_Q2 (https://www.notion.so/UC3-DP7_Q2-2a59ed05ab6b803e8784c9efd14b1908?pvs=21)","UC2-QI_Q57 (https://www.notion.so/UC2-QI_Q57-1af9ed05ab6b80168db8c0c054d3796c?pvs=21), UC3-DP47_Q2 (https://www.notion.so/UC3-DP47_Q2-1af9ed05ab6b80ce8008f09988b49890?pvs=21)","March 5, 2023 3:51 PM",,,404,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/404/change/,"N277,N277,N358,N354,N287,N356,N357","https://livret.uness.fr/lisa/2026/Aspect_%C3%A9chographique_d%27une_chol%C3%A9cystite_aigu%C3%AB_OIC-277-13-B,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_examens_paracliniques_pouvant_%C3%AAtre_r%C3%A9alis%C3%A9s_%C3%A0_la_recherche_d%27un_calcul_de_la_voie_biliaire_principale_(VBP)_OIC-277-21-B,https://livret.uness.fr/lisa/2026/Tomodensitom%C3%A9trie_d%27une_pancr%C3%A9atite_aigu%C3%AB_n%C3%A9crosante_OIC-358-09-B,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_signes_tomodensitom%C3%A9triques_d%27une_occlusion_et_leur_pr%C3%A9sence_en_fonction_du_si%C3%A8ge_de_l%27occlusion_OIC-354-09-B,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_la_s%C3%A9miologie_radiologique_de_la_diverticulose_et_de_ses_complications_OIC-287-09-B,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_examens_d%27imagerie_%C3%A0_demander_et_leurs_limites_OIC-356-16-A,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_trois_signes_tomodensitom%C3%A9triques_principaux_d%27une_p%C3%A9ritonite_OIC-357-12-B","QI_Q570 (https://www.notion.so/QI_Q570-4dbf2c8c66694e2ea4820a4f8c417ad4?pvs=21), QI_Q572 (https://www.notion.so/QI_Q572-f2918a5360334c2c9b35b3483e18e015?pvs=21)","UC1-QI_Q35,DP7_Q5,QI_Q109,DP8_Q4,QI_Q76,UC3-QI_Q2,UC2-DP12_Q4,UC3-KFP23_Q2,UC2-KFP27_Q1,UC3-DP7_Q2","https://www.notion.so/4a51e902d99f4c8096fa09db9b71edf5,https://www.notion.so/3386989f8bdb4219844d44bf85cfbabc,https://www.notion.so/1239ed05ab6b80278e5cde9415070220, https://www.notion.so/1e857bd64bef42b2a3d5ab7eda8bf413,https://www.notion.so/2a59ed05ab6b803e8784c9efd14b1908, https://www.notion.so/c3cab9434f8e457a8154bb6ae2ffa199,https://www.notion.so/3fe8657d6cf0430480959bdbf7f7c09a, https://www.notion.so/b91ae3e6916947e088571d08a5a7b6e4, https://www.notion.so/e4696ac48e8040c9b11ace9082849685, https://www.notion.so/f957f27e392042bca3cc698060983c46","B,B,B,B,B,A,B",,Hugo Vilmin,"https://www.notion.so/1ce9ed05ab6b80a88514ccc70354c7d5,https://www.notion.so/1ce9ed05ab6b80a88514ccc70354c7d5,https://www.notion.so/22f9ed05ab6b80dab88de77ca813e20f,https://www.notion.so/1ce9ed05ab6b80139acbf4562d6a9ad7,https://www.notion.so/1ce9ed05ab6b809e8927ec43b5a2b977,https://www.notion.so/2a59ed05ab6b802fb3baf41229e06f63",Publiée,Terminé,Pas de vignette,"HGE (https://www.notion.so/HGE-1919b6f7cd214ce182d463189ac67f00?pvs=21), CVD (https://www.notion.so/CVD-c21f3ce5df994a788b75c28a6dda07a6?pvs=21)",0,"N277N13 (https://www.notion.so/N277N13-8fa5c45bdcbe48b2bb6abe1738501d87?pvs=21), N277N21 (https://www.notion.so/N277N21-b6626c1b685941fda4286b6a41351c6b?pvs=21), N358N09 (https://www.notion.so/N358N09-e6bac874313c43d894c50a7c0339d749?pvs=21), N354N09 (https://www.notion.so/N354N09-f36a9ccf2e264ee7ac8ee935cdab5c19?pvs=21), N287N09 (https://www.notion.so/N287N09-c9ba23d54343468dbbf5ab0bcb982bd3?pvs=21), N356N16 (https://www.notion.so/N356N16-4ee9a42868f746109cf426068af870ba?pvs=21), N357N12 (https://www.notion.so/N357N12-6dd1f0173d174aa9a1eca72427298171?pvs=21)",,Imagerie de l’urgence abdominale
classification_tanner,"DP16_Q7 (https://www.notion.so/DP16_Q7-aa3c65cad53f408cb88c57f623017477?pvs=21), QI_Q83 (https://www.notion.so/QI_Q83-d96eff398c9d4c7087954cece62f937e?pvs=21), UC3-QI_Q17 (https://www.notion.so/UC3-QI_Q17-1239ed05ab6b80859ce8c5a5432ea223?pvs=21), UC1-DP31_Q2 (https://www.notion.so/UC1-DP31_Q2-2a59ed05ab6b800c8d07d3ee91a49392?pvs=21)",,"March 5, 2023 3:51 PM",,,77,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/77/change/,N49,"
https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_diff%C3%A9rents_stades_de_Tanner_OIC-049-04-B
",,"DP16_Q7,QI_Q83,UC3-QI_Q17,UC1-DP31_Q2",https://www.notion.so/aa3c65cad53f408cb88c57f623017477,B,,Mustafa Habib,"https://www.notion.so/1ce9ed05ab6b80008b5bd813b04415fa,https://www.notion.so/1ce9ed05ab6b80008b5bd813b04415fa",Publiée,Image à insérer,Pas de vignette,"PED (https://www.notion.so/PED-271f6f29c76645f1bd54873f871b7d6e?pvs=21), EDN (https://www.notion.so/EDN-2e8c96d3b2ca476f90ac832e2154596e?pvs=21)",0,N049N04 (https://www.notion.so/N049N04-ead458cdae65425d9c3429f2af7c9fed?pvs=21),,Classification de Tanner
semio_decollement_retine,"DP9_Q12 (https://www.notion.so/DP9_Q12-3af199d7d1994cfe9f480c05ade8c64f?pvs=21), DP17_Q2 (https://www.notion.so/DP17_Q2-3ed2cb3cb8d54deba55d5914624e601d?pvs=21), QI_Q120 (https://www.notion.so/QI_Q120-430ae31daddb46c18215ee8cf64c339e?pvs=21), DP11_Q3 (https://www.notion.so/DP11_Q3-8031b71753d7426890a58160202ef5a1?pvs=21), QI_Q77 (https://www.notion.so/QI_Q77-a1a3de455eb84add88818adb417e143e?pvs=21), UC1-QI_Q1 (https://www.notion.so/UC1-QI_Q1-2a59ed05ab6b8081aa56efc1deceb6c3?pvs=21)",UC2-QI_Q10 (https://www.notion.so/UC2-QI_Q10-5b03c39f5f9a4d04ac9554f5b195b18c?pvs=21),"March 5, 2023 3:51 PM",,,99,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/99/change/,N82,"https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_la_pr%C3%A9sentation_clinique,_les_modes_de_survenue,_les_facteurs_de_risque_des_d%C3%A9collements_de_r%C3%A9tine_OIC-082-16-B","QI_Q5040 (https://www.notion.so/QI_Q5040-2699ed05ab6b80d183b6c73ef80cc989?pvs=21), QI_Q268 (https://www.notion.so/QI_Q268-e2f219f788434acda111e1b1aee4e5e6?pvs=21), QI_Q267 (https://www.notion.so/QI_Q267-f0b007ecba63472b93e653abf7ce3a81?pvs=21)","DP9_Q12,DP17_Q2,QI_Q120,DP11_Q3,QI_Q77,UC1-QI_Q1","https://www.notion.so/2a59ed05ab6b8081aa56efc1deceb6c3, https://www.notion.so/7e1ae68ef58e43a1974de5c1c972858a",B,"Carl, Louise",PB M,"https://www.notion.so/1ce9ed05ab6b804f821ddfdfa616c229,https://www.notion.so/1ce9ed05ab6b8006aa2cd0995f27a093,https://www.notion.so/1ce9ed05ab6b8006aa2cd0995f27a093,https://www.notion.so/1ce9ed05ab6b8006aa2cd0995f27a093,https://www.notion.so/1ce9ed05ab6b804f821ddfdfa616c229",Publiée,Terminé,Pas de vignette,OPH (https://www.notion.so/OPH-aeb942dfb8a44a73a318349a30471708?pvs=21),1,N082N16 (https://www.notion.so/N082N16-be9e2ee694ef43148a9e675ea2fc6e4f?pvs=21),,Sémiologie du décollement de rétine
communication_interatriale,"QI_Q80 (https://www.notion.so/QI_Q80-4ac3012becbd47ddb2b3c4ebb2b64e6a?pvs=21), DP1_Q5 (https://www.notion.so/DP1_Q5-8fcaadfbe8504bf6afd61e625d9d1700?pvs=21), QI_Q88 (https://www.notion.so/QI_Q88-9d3dbc0c639443baa8ad1d10e455baad?pvs=21), DP1_Q4 (https://www.notion.so/DP1_Q4-b09ef0448e2b4935be88d67471a338a9?pvs=21), DP1_Q2 (https://www.notion.so/DP1_Q2-c0a016631ad04cc28a2603c4c9b7e0be?pvs=21), QI_Q116 (https://www.notion.so/QI_Q116-f45940a5f84e44588840f3d632e619ba?pvs=21)",,"March 5, 2023 3:51 PM",,,363,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/363/change/,N238,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_l%27orientation_%C3%A9tiologique_des_souffles_cardiaques_OIC-238-04-B,,"QI_Q80,DP1_Q5,QI_Q88,DP1_Q4,DP1_Q2,QI_Q116","https://www.notion.so/1239ed05ab6b80a6b14af7a555cc3ac0, https://www.notion.so/8fcaadfbe8504bf6afd61e625d9d1700, https://www.notion.so/b09ef0448e2b4935be88d67471a338a9",B,,Mustafa Habib,"https://www.notion.so/1ce9ed05ab6b80138d8bdaf1eac09405,https://www.notion.so/1ce9ed05ab6b80bfb9ddcc3a0271edb9,https://www.notion.so/1ce9ed05ab6b802d9026e8ea16dcee88",Publiée,Terminé,Pas de vignette,"MCA (https://www.notion.so/MCA-9cfc22bcc3ad4ddbb371a939bfac9817?pvs=21), PED (https://www.notion.so/PED-271f6f29c76645f1bd54873f871b7d6e?pvs=21)",0,N238N04 (https://www.notion.so/N238N04-f2567a50037b4af18634343b7ff252e8?pvs=21),,Communication inter-atriale (CIA)
radiologie_arthrose_arthrite,"DP17_Q5 (https://www.notion.so/DP17_Q5-1bdafff4ad9540f1a80286a223174b67?pvs=21), UC2-QI_Q1 (https://www.notion.so/UC2-QI_Q1-dfcf84fef0494c9b96e168c140b5cda4?pvs=21)","UC2-QI_Q51 (https://www.notion.so/UC2-QI_Q51-1af9ed05ab6b8016888ce42bab353bd8?pvs=21), UC2-DP49_Q3 (https://www.notion.so/UC2-DP49_Q3-7d8815870467438fbedd9d203c5e95b6?pvs=21)","March 5, 2023 3:51 PM",,,171,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/171/change/,N129,"https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_la_s%C3%A9miologie_g%C3%A9n%C3%A9rale_en_radio_de_l%27arthrose_:_coxarthrose,_gonarthrose,_arthrose_digitale_OIC-129-10-A","QI_Q2919 (https://www.notion.so/QI_Q2919-25b9ed05ab6b805cb661c72a2a9d27a3?pvs=21), QI_Q2939 (https://www.notion.so/QI_Q2939-25b9ed05ab6b8077ac8afdc38bbce331?pvs=21), QI_Q2937 (https://www.notion.so/QI_Q2937-25b9ed05ab6b807eb80fe8436fb371e4?pvs=21), QI_Q2940 (https://www.notion.so/QI_Q2940-25b9ed05ab6b80c69ce8f0310d9711c6?pvs=21), QI_Q2938 (https://www.notion.so/QI_Q2938-25b9ed05ab6b80f184d5f65d5ca989de?pvs=21), QI_Q2928 (https://www.notion.so/QI_Q2928-25b9ed05ab6b80f793aac196f24f97c3?pvs=21)","DP17_Q5,UC2-QI_Q1",https://www.notion.so/e615d37b46a54ac5b104b41e7f1d97c6,A,,Hugo Vilmin,https://www.notion.so/1ce9ed05ab6b80e498e3ef6e8fabe44a,Publiée,Image à insérer,Pas de vignette,RHU (https://www.notion.so/RHU-0670a384f08745d8b1b9d160192c78db?pvs=21),1,N129N10 (https://www.notion.so/N129N10-4c98858cd45d400e8b2082cc878c5745?pvs=21),,Signes radiologiques d’une arthrose et d’une arthrite
interactions_cytochrome,"QI_Q52 (https://www.notion.so/QI_Q52-0c0df0b3f2b446039df909179f7ab73f?pvs=21), QI_Q100 (https://www.notion.so/QI_Q100-1953efc0d30f48c9b2045ca6d0bbf055?pvs=21), QI_Q51 (https://www.notion.so/QI_Q51-6081a0bf89f84e198198ab1a2d6c1abe?pvs=21), UC2-QI_Q1 (https://www.notion.so/UC2-QI_Q1-fb7a400a23c84e05b60dcd670c99587f?pvs=21), UC2-QI_Q39 (https://www.notion.so/UC2-QI_Q39-a9de19dcb7de4885b3187b11a439de51?pvs=21), UC1-DP41_Q5 (https://www.notion.so/UC1-DP41_Q5-2a59ed05ab6b807f9d31c2f398e1fd7e?pvs=21)",UC2-QI_Q38 (https://www.notion.so/UC2-QI_Q38-0cf17f36aa4741c789d61923958769a5?pvs=21),"March 5, 2023 3:51 PM",,,475,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/475/change/,N322,https://livret.uness.fr/lisa/2026/Interactions_m%C3%A9dicamenteuses_:_identifier_les_principaux_m%C3%A9canismes_d%27interactions_m%C3%A9dicamenteuses_OIC-322-13-A,,"QI_Q52,QI_Q100,QI_Q51,UC2-QI_Q1,UC2-QI_Q39,UC1-DP41_Q5","https://www.notion.so/1953efc0d30f48c9b2045ca6d0bbf055, https://www.notion.so/552d55abce0e4007b9699ee975258ae3, https://www.notion.so/64c7dce207994e2d8d5afcaab49fd073, https://www.notion.so/73bfb5194c7944b4be9679155f661db0, https://www.notion.so/7c8da65d5c2f441da0da42cdc9110156, https://www.notion.so/fb7a400a23c84e05b60dcd670c99587f",A,,Hugo Vilmin,"https://www.notion.so/1ce9ed05ab6b801c848ee39160e0f8b8,https://www.notion.so/1ce9ed05ab6b801c848ee39160e0f8b8,https://www.notion.so/1ce9ed05ab6b801c848ee39160e0f8b8,https://www.notion.so/1ce9ed05ab6b8008bf8fce543ca2b327",Publiée,Terminé,Pas de vignette,TPT (https://www.notion.so/TPT-57ff030465c14170ae6610c5011306b8?pvs=21),1,N322N13 (https://www.notion.so/N322N13-e0564178bc2948c891e64f25bd29ea0c?pvs=21),,Interactions médicamenteuses liées au cytochrome P450 3A4
